Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Condition,Accuracy,Trial,Block,Sol_letters,Tar_letters,Sol_freq,Tar_freq,Letter_changed
74,1,1.0,2.0,2.08,1.919,3,1.0,18,2,8.0,6.0,455.0,457.0,2.0
74,1,2.0,2.0,1.921,2.083,3,0.0,19,2,8.0,6.0,896.0,100.0,2.0
74,2,NAN,3.0,NAN,2.935,3,NAN,20,2,7.0,7.0,920.0,920.0,0.0
74,2,1.0,2.0,2.225,1.891,3,0.0,21,2,8.0,8.0,328.0,328.0,0.0
74,2,1.0,2.0,0.715,2.955,3,0.0,22,2,8.0,8.0,1026.0,1026.0,0.0
74,2,1.0,2.0,1.649,1.485,3,0.0,23,2,6.0,6.0,422.0,422.0,0.0
74,1,1.0,2.0,1.732,2.069,3,1.0,24,2,8.0,7.0,976.0,283.0,2.0
74,2,1.0,1.0,2.397,1.875,3,0.0,25,2,7.0,7.0,212.0,212.0,0.0
74,1,1.0,1.0,2.735,2.225,3,1.0,26,2,9.0,9.0,2212.0,100.0,2.0
74,2,1.0,NAN,0.332,NAN,3,0.0,27,2,9.0,9.0,653.0,653.0,0.0
74,2,2.0,3.0,2.433,2.187,3,1.0,28,2,7.0,7.0,248.0,248.0,0.0
74,2,2.0,3.0,1.413,2.15,3,1.0,29,2,8.0,8.0,2183.0,2183.0,0.0
74,1,1.0,2.0,0.989,1.89,3,1.0,30,2,8.0,6.0,175.0,160.0,2.0
74,1,1.0,NAN,1.037,NAN,3,1.0,31,2,9.0,9.0,120.0,1042.0,1.0
74,1,1.0,NAN,2.186,NAN,3,1.0,32,2,8.0,7.0,962.0,408.0,2.0
75,2,2.0,1.0,1.058,0.031,3,1.0,18,2,8.0,8.0,1026.0,1026.0,0.0
75,2,1.0,1.0,2.038,1.1,3,0.0,19,2,7.0,7.0,920.0,920.0,0.0
75,1,1.0,1.0,1.963,0.854,3,1.0,20,2,8.0,7.0,976.0,283.0,2.0
75,2,2.0,2.0,1.756,0.908,3,1.0,21,2,7.0,7.0,212.0,212.0,0.0
75,1,1.0,3.0,2.97,2.894,3,1.0,22,2,8.0,6.0,175.0,160.0,2.0
75,1,1.0,NAN,1.89,NAN,3,1.0,23,2,8.0,6.0,896.0,100.0,2.0
75,1,1.0,2.0,0.97,1.437,3,1.0,24,2,8.0,6.0,455.0,457.0,2.0
75,2,2.0,2.0,1.861,0.329,3,1.0,25,2,9.0,9.0,653.0,653.0,0.0
75,2,2.0,3.0,1.103,1.352,3,1.0,26,2,8.0,8.0,2183.0,2183.0,0.0
75,2,2.0,1.0,1.613,1.305,3,1.0,27,2,7.0,7.0,248.0,248.0,0.0
75,1,2.0,2.0,0.47,1.611,3,0.0,28,2,8.0,7.0,962.0,408.0,2.0
75,2,1.0,2.0,0.591,0.899,3,0.0,29,2,6.0,6.0,422.0,422.0,0.0
75,1,1.0,2.0,1.805,0.552,3,1.0,30,2,9.0,9.0,120.0,1042.0,1.0
75,1,NAN,NAN,NAN,NAN,3,NAN,31,2,9.0,9.0,2212.0,100.0,2.0
75,2,1.0,3.0,1.43,1.428,3,0.0,32,2,8.0,8.0,328.0,328.0,0.0
76,2,2.0,1.0,1.064,1.787,3,1.0,18,2,9.0,9.0,653.0,653.0,0.0
76,1,1.0,4.0,1.612,1.039,3,1.0,19,2,8.0,7.0,976.0,283.0,2.0
76,1,1.0,2.0,0.825,2.615,3,1.0,20,2,9.0,9.0,120.0,1042.0,1.0
76,2,2.0,3.0,0.706,1.948,3,1.0,21,2,8.0,8.0,328.0,328.0,0.0
76,2,2.0,3.0,2.586,2.336,3,1.0,22,2,7.0,7.0,248.0,248.0,0.0
76,1,1.0,3.0,0.632,1.551,3,1.0,23,2,8.0,6.0,175.0,160.0,2.0
76,1,2.0,2.0,0.598,0.806,3,0.0,24,2,9.0,9.0,2212.0,100.0,2.0
76,2,2.0,3.0,0.632,1.484,3,1.0,25,2,6.0,6.0,422.0,422.0,0.0
76,2,1.0,3.0,0.599,2.29,3,0.0,26,2,8.0,8.0,1026.0,1026.0,0.0
76,1,1.0,4.0,0.545,1.642,3,1.0,27,2,8.0,6.0,896.0,100.0,2.0
76,2,2.0,3.0,0.901,1.014,3,1.0,28,2,7.0,7.0,212.0,212.0,0.0
76,1,1.0,3.0,0.434,2.197,3,1.0,29,2,8.0,6.0,455.0,457.0,2.0
76,2,2.0,3.0,0.585,1.744,3,1.0,30,2,7.0,7.0,920.0,920.0,0.0
76,1,1.0,3.0,0.713,0.888,3,1.0,31,2,8.0,7.0,962.0,408.0,2.0
76,2,NAN,3.0,NAN,1.968,3,NAN,32,2,8.0,8.0,2183.0,2183.0,0.0
77,1,1.0,4.0,0.863,0.971,3,1.0,18,2,8.0,6.0,896.0,100.0,2.0
77,2,2.0,3.0,1.436,2.879,3,1.0,19,2,8.0,8.0,1026.0,1026.0,0.0
77,1,1.0,4.0,1.64,1.281,3,1.0,20,2,8.0,7.0,976.0,283.0,2.0
77,2,2.0,3.0,1.705,1.827,3,1.0,21,2,7.0,7.0,248.0,248.0,0.0
77,2,2.0,3.0,2.097,1.731,3,1.0,22,2,8.0,8.0,328.0,328.0,0.0
77,2,2.0,4.0,0.898,0.8,3,1.0,23,2,6.0,6.0,422.0,422.0,0.0
77,1,1.0,4.0,0.67,0.906,3,1.0,24,2,8.0,6.0,455.0,457.0,2.0
77,1,1.0,4.0,1.022,1.709,3,1.0,25,2,9.0,9.0,2212.0,100.0,2.0
77,1,1.0,4.0,0.75,0.858,3,1.0,26,2,8.0,6.0,175.0,160.0,2.0
77,2,2.0,3.0,0.91,1.706,3,1.0,27,2,8.0,8.0,2183.0,2183.0,0.0
77,1,1.0,4.0,0.708,0.979,3,1.0,28,2,8.0,7.0,962.0,408.0,2.0
77,2,2.0,3.0,1.366,1.72,3,1.0,29,2,7.0,7.0,920.0,920.0,0.0
77,2,2.0,3.0,1.635,1.667,3,1.0,30,2,7.0,7.0,212.0,212.0,0.0
77,2,2.0,3.0,2.212,1.746,3,1.0,31,2,9.0,9.0,653.0,653.0,0.0
77,1,1.0,4.0,0.935,2.699,3,1.0,32,2,9.0,9.0,120.0,1042.0,1.0
78,1,1.0,NAN,0.926,NAN,3,1.0,18,2,8.0,6.0,896.0,100.0,2.0
78,2,2.0,4.0,0.943,2.865,3,1.0,19,2,7.0,7.0,248.0,248.0,0.0
78,1,1.0,4.0,0.942,2.749,3,1.0,20,2,8.0,6.0,175.0,160.0,2.0
78,2,1.0,4.0,0.901,2.264,3,0.0,21,2,9.0,9.0,653.0,653.0,0.0
78,1,1.0,4.0,0.822,2.195,3,1.0,22,2,8.0,7.0,962.0,408.0,2.0
78,2,2.0,4.0,1.373,2.416,3,1.0,23,2,7.0,7.0,212.0,212.0,0.0
78,2,1.0,4.0,0.581,1.754,3,0.0,24,2,8.0,8.0,1026.0,1026.0,0.0
78,1,1.0,4.0,0.671,1.668,3,1.0,25,2,8.0,7.0,976.0,283.0,2.0
78,1,2.0,4.0,1.016,2.277,3,0.0,26,2,9.0,9.0,2212.0,100.0,2.0
78,2,2.0,NAN,1.153,NAN,3,1.0,27,2,8.0,8.0,2183.0,2183.0,0.0
78,2,2.0,4.0,0.585,2.493,3,1.0,28,2,6.0,6.0,422.0,422.0,0.0
78,2,2.0,NAN,1.216,NAN,3,1.0,29,2,8.0,8.0,328.0,328.0,0.0
78,2,2.0,NAN,0.929,NAN,3,1.0,30,2,7.0,7.0,920.0,920.0,0.0
78,1,2.0,4.0,0.976,1.543,3,0.0,31,2,9.0,9.0,120.0,1042.0,1.0
78,1,2.0,4.0,1.052,0.527,3,0.0,32,2,8.0,6.0,455.0,457.0,2.0
79,1,1.0,4.0,1.259,1.962,3,1.0,18,2,8.0,6.0,896.0,100.0,2.0
79,2,1.0,1.0,1.049,2.427,3,0.0,19,2,8.0,8.0,328.0,328.0,0.0
79,1,1.0,1.0,0.916,2.288,3,1.0,20,2,9.0,9.0,2212.0,100.0,2.0
79,1,2.0,3.0,1.596,1.714,3,0.0,21,2,8.0,6.0,175.0,160.0,2.0
79,1,2.0,1.0,0.696,2.543,3,0.0,22,2,8.0,6.0,455.0,457.0,2.0
79,1,2.0,1.0,0.779,1.279,3,0.0,23,2,8.0,7.0,962.0,408.0,2.0
79,2,1.0,2.0,0.729,2.078,3,0.0,24,2,9.0,9.0,653.0,653.0,0.0
79,2,2.0,1.0,0.607,1.167,3,1.0,25,2,7.0,7.0,920.0,920.0,0.0
79,1,2.0,1.0,0.563,1.305,3,0.0,26,2,9.0,9.0,120.0,1042.0,1.0
79,2,2.0,1.0,0.87,1.007,3,1.0,27,2,7.0,7.0,212.0,212.0,0.0
79,2,2.0,1.0,1.189,1.973,3,1.0,28,2,8.0,8.0,2183.0,2183.0,0.0
79,2,1.0,3.0,1.192,1.544,3,0.0,29,2,8.0,8.0,1026.0,1026.0,0.0
79,1,2.0,NAN,1.282,NAN,3,0.0,30,2,8.0,7.0,976.0,283.0,2.0
79,2,2.0,4.0,1.201,2.353,3,1.0,31,2,7.0,7.0,248.0,248.0,0.0
79,2,2.0,1.0,1.775,2.084,3,1.0,32,2,6.0,6.0,422.0,422.0,0.0
80,2,2.0,3.0,0.937,0.834,3,1.0,18,2,8.0,8.0,328.0,328.0,0.0
80,1,1.0,1.0,2.57,2.79,3,1.0,19,2,8.0,7.0,962.0,408.0,2.0
80,2,1.0,NAN,0.241,NAN,3,0.0,20,2,6.0,6.0,422.0,422.0,0.0
80,1,1.0,2.0,0.736,2.193,3,1.0,21,2,8.0,7.0,976.0,283.0,2.0
80,1,1.0,4.0,0.925,2.304,3,1.0,22,2,8.0,6.0,455.0,457.0,2.0
80,1,1.0,NAN,1.038,NAN,3,1.0,23,2,8.0,6.0,175.0,160.0,2.0
80,2,2.0,1.0,0.899,0.135,3,1.0,24,2,7.0,7.0,212.0,212.0,0.0
80,2,1.0,4.0,0.274,0.363,3,0.0,25,2,7.0,7.0,248.0,248.0,0.0
80,2,2.0,2.0,1.295,1.573,3,1.0,26,2,8.0,8.0,2183.0,2183.0,0.0
80,2,1.0,2.0,0.93,1.578,3,0.0,27,2,9.0,9.0,653.0,653.0,0.0
80,1,1.0,4.0,0.942,1.64,3,1.0,28,2,9.0,9.0,120.0,1042.0,1.0
80,1,1.0,2.0,1.366,1.187,3,1.0,29,2,9.0,9.0,2212.0,100.0,2.0
80,2,2.0,2.0,1.191,0.868,3,1.0,30,2,8.0,8.0,1026.0,1026.0,0.0
80,1,1.0,2.0,0.862,1.088,3,1.0,31,2,8.0,6.0,896.0,100.0,2.0
80,2,2.0,4.0,0.699,1.462,3,1.0,32,2,7.0,7.0,920.0,920.0,0.0
81,2,2.0,4.0,1.062,1.233,3,1.0,18,2,7.0,7.0,920.0,920.0,0.0
81,1,1.0,4.0,1.368,1.511,3,1.0,19,2,8.0,6.0,455.0,457.0,2.0
81,2,NAN,3.0,NAN,1.495,3,NAN,20,2,6.0,6.0,422.0,422.0,0.0
81,2,2.0,3.0,0.944,0.566,3,1.0,21,2,7.0,7.0,248.0,248.0,0.0
81,1,1.0,2.0,0.593,0.8,3,1.0,22,2,9.0,9.0,120.0,1042.0,1.0
81,2,2.0,2.0,1.537,1.073,3,1.0,23,2,8.0,8.0,1026.0,1026.0,0.0
81,1,1.0,1.0,1.107,2.006,3,1.0,24,2,8.0,6.0,175.0,160.0,2.0
81,1,1.0,2.0,1.098,2.165,3,1.0,25,2,8.0,6.0,896.0,100.0,2.0
81,2,2.0,4.0,1.105,1.571,3,1.0,26,2,7.0,7.0,212.0,212.0,0.0
81,1,1.0,2.0,1.569,0.599,3,1.0,27,2,8.0,7.0,962.0,408.0,2.0
81,2,2.0,2.0,0.59,1.614,3,1.0,28,2,8.0,8.0,328.0,328.0,0.0
81,1,1.0,4.0,0.672,1.735,3,1.0,29,2,8.0,7.0,976.0,283.0,2.0
81,2,2.0,3.0,0.559,1.656,3,1.0,30,2,8.0,8.0,2183.0,2183.0,0.0
81,2,2.0,2.0,0.82,0.76,3,1.0,31,2,9.0,9.0,653.0,653.0,0.0
81,1,2.0,3.0,0.312,0.677,3,0.0,32,2,9.0,9.0,2212.0,100.0,2.0
82,1,1.0,1.0,0.852,1.203,3,1.0,18,2,8.0,6.0,896.0,100.0,2.0
82,1,2.0,2.0,2.28,1.74,3,0.0,19,2,8.0,7.0,976.0,283.0,2.0
82,2,2.0,3.0,0.641,2.493,3,1.0,20,2,7.0,7.0,212.0,212.0,0.0
82,1,2.0,2.0,2.073,1.745,3,0.0,21,2,9.0,9.0,2212.0,100.0,2.0
82,2,2.0,3.0,1.023,2.252,3,1.0,22,2,7.0,7.0,248.0,248.0,0.0
82,2,2.0,3.0,0.709,2.416,3,1.0,23,2,7.0,7.0,920.0,920.0,0.0
82,1,1.0,3.0,0.674,2.137,3,1.0,24,2,8.0,6.0,175.0,160.0,2.0
82,2,2.0,2.0,0.988,1.589,3,1.0,25,2,8.0,8.0,1026.0,1026.0,0.0
82,2,2.0,3.0,0.673,1.312,3,1.0,26,2,9.0,9.0,653.0,653.0,0.0
82,1,2.0,1.0,0.825,2.681,3,0.0,27,2,8.0,6.0,455.0,457.0,2.0
82,2,2.0,3.0,0.599,1.94,3,1.0,28,2,6.0,6.0,422.0,422.0,0.0
82,2,2.0,2.0,0.944,2.167,3,1.0,29,2,8.0,8.0,2183.0,2183.0,0.0
82,1,1.0,NAN,1.02,NAN,3,1.0,30,2,9.0,9.0,120.0,1042.0,1.0
82,2,1.0,1.0,1.017,1.428,3,0.0,31,2,8.0,8.0,328.0,328.0,0.0
82,1,1.0,1.0,1.422,2.909,3,1.0,32,2,8.0,7.0,962.0,408.0,2.0
83,2,2.0,3.0,1.183,1.267,3,1.0,18,2,8.0,8.0,594.0,594.0,0.0
83,1,2.0,4.0,0.744,0.959,3,0.0,19,2,8.0,8.0,248.0,100.0,2.0
83,2,2.0,4.0,1.223,2.835,3,1.0,20,2,8.0,8.0,3412.0,3412.0,0.0
83,2,2.0,NAN,0.309,NAN,3,1.0,21,2,8.0,8.0,857.0,857.0,0.0
83,2,2.0,4.0,1.291,1.108,3,1.0,22,2,8.0,8.0,134.0,134.0,0.0
83,1,1.0,1.0,2.165,2.935,3,1.0,23,2,9.0,9.0,707.0,889.0,1.0
83,1,1.0,4.0,0.95,0.919,3,1.0,24,2,7.0,7.0,126.0,126.0,1.0
83,2,2.0,4.0,0.797,1.273,3,1.0,25,2,8.0,8.0,455.0,455.0,0.0
83,2,2.0,4.0,1.372,0.759,3,1.0,26,2,8.0,8.0,896.0,896.0,0.0
83,2,2.0,3.0,1.566,2.792,3,1.0,27,2,8.0,8.0,104.0,104.0,0.0
83,1,1.0,4.0,1.185,1.352,3,1.0,28,2,8.0,7.0,1124.0,100.0,2.0
83,2,2.0,3.0,1.381,1.085,3,1.0,29,2,8.0,8.0,175.0,175.0,0.0
83,1,2.0,3.0,2.632,1.365,3,0.0,30,2,9.0,10.0,653.0,6216.0,2.0
83,1,1.0,4.0,1.307,1.373,3,1.0,31,2,8.0,6.0,1026.0,345.0,2.0
83,1,1.0,4.0,0.871,1.201,3,1.0,32,2,7.0,6.0,613.0,408.0,1.0
84,2,2.0,3.0,0.477,2.496,3,1.0,18,2,8.0,8.0,175.0,175.0,0.0
84,2,2.0,3.0,0.442,1.999,3,1.0,19,2,8.0,8.0,857.0,857.0,0.0
84,1,1.0,3.0,0.965,1.624,3,1.0,20,2,9.0,10.0,653.0,6216.0,2.0
84,1,1.0,4.0,0.757,1.614,3,1.0,21,2,8.0,6.0,1026.0,345.0,2.0
84,2,1.0,NAN,1.561,NAN,3,0.0,22,2,8.0,8.0,104.0,104.0,0.0
84,2,1.0,3.0,0.516,1.944,3,0.0,23,2,8.0,8.0,896.0,896.0,0.0
84,2,2.0,4.0,1.0,1.553,3,1.0,24,2,8.0,8.0,455.0,455.0,0.0
84,1,2.0,3.0,0.68,2.266,3,0.0,25,2,9.0,9.0,707.0,889.0,1.0
84,1,2.0,4.0,0.64,0.916,3,0.0,26,2,7.0,6.0,613.0,408.0,1.0
84,2,1.0,3.0,1.079,2.654,3,0.0,27,2,8.0,8.0,3412.0,3412.0,0.0
84,1,1.0,4.0,0.6,0.599,3,1.0,28,2,7.0,7.0,126.0,126.0,1.0
84,2,2.0,4.0,0.485,1.694,3,1.0,29,2,8.0,8.0,134.0,134.0,0.0
84,1,1.0,NAN,1.217,NAN,3,1.0,30,2,8.0,8.0,248.0,100.0,2.0
84,2,1.0,3.0,1.701,2.806,3,0.0,31,2,8.0,8.0,594.0,594.0,0.0
84,1,1.0,4.0,1.032,0.428,3,1.0,32,2,8.0,7.0,1124.0,100.0,2.0
85,1,1.0,4.0,0.818,2.678,3,1.0,18,2,7.0,6.0,613.0,408.0,1.0
85,1,1.0,4.0,0.695,0.929,3,1.0,19,2,8.0,6.0,1026.0,345.0,2.0
85,2,2.0,4.0,0.945,0.56,3,1.0,20,2,8.0,8.0,857.0,857.0,0.0
85,2,1.0,2.0,1.162,1.149,3,0.0,21,2,8.0,8.0,594.0,594.0,0.0
85,2,1.0,2.0,1.466,0.895,3,0.0,22,2,8.0,8.0,896.0,896.0,0.0
85,1,1.0,4.0,0.736,1.099,3,1.0,23,2,7.0,7.0,126.0,126.0,1.0
85,2,2.0,4.0,0.758,0.533,3,1.0,24,2,8.0,8.0,134.0,134.0,0.0
85,2,2.0,2.0,1.012,0.954,3,1.0,25,2,8.0,8.0,175.0,175.0,0.0
85,1,1.0,2.0,0.706,1.189,3,1.0,26,2,8.0,7.0,1124.0,100.0,2.0
85,1,1.0,4.0,0.733,1.044,3,1.0,27,2,8.0,8.0,248.0,100.0,2.0
85,2,2.0,4.0,0.586,0.751,3,1.0,28,2,8.0,8.0,455.0,455.0,0.0
85,1,1.0,4.0,0.628,1.873,3,1.0,29,2,9.0,10.0,653.0,6216.0,2.0
85,1,1.0,4.0,0.618,0.996,3,1.0,30,2,9.0,9.0,707.0,889.0,1.0
85,2,2.0,2.0,0.773,1.063,3,1.0,31,2,8.0,8.0,3412.0,3412.0,0.0
85,2,1.0,4.0,0.733,1.028,3,0.0,32,2,8.0,8.0,104.0,104.0,0.0
86,2,2.0,2.0,0.565,1.226,3,1.0,18,2,8.0,8.0,104.0,104.0,0.0
86,2,2.0,2.0,0.754,1.369,3,1.0,19,2,8.0,8.0,175.0,175.0,0.0
86,1,2.0,2.0,0.713,1.167,3,0.0,20,2,9.0,10.0,653.0,6216.0,2.0
86,1,2.0,3.0,0.954,1.955,3,0.0,21,2,9.0,9.0,707.0,889.0,1.0
86,1,2.0,2.0,0.702,0.939,3,0.0,22,2,8.0,8.0,248.0,100.0,2.0
86,2,2.0,3.0,0.634,1.316,3,1.0,23,2,8.0,8.0,134.0,134.0,0.0
86,1,1.0,3.0,0.675,1.518,3,1.0,24,2,8.0,7.0,1124.0,100.0,2.0
86,2,2.0,2.0,0.473,0.813,3,1.0,25,2,8.0,8.0,896.0,896.0,0.0
86,1,1.0,2.0,0.637,0.985,3,1.0,26,2,7.0,7.0,126.0,126.0,1.0
86,2,2.0,2.0,0.955,1.986,3,1.0,27,2,8.0,8.0,857.0,857.0,0.0
86,1,1.0,3.0,0.593,1.415,3,1.0,28,2,8.0,6.0,1026.0,345.0,2.0
86,2,2.0,2.0,0.406,1.107,3,1.0,29,2,8.0,8.0,3412.0,3412.0,0.0
86,1,1.0,4.0,0.748,0.945,3,1.0,30,2,7.0,6.0,613.0,408.0,1.0
86,2,2.0,2.0,0.485,0.875,3,1.0,31,2,8.0,8.0,455.0,455.0,0.0
86,2,2.0,3.0,1.102,1.53,3,1.0,32,2,8.0,8.0,594.0,594.0,0.0
87,2,2.0,2.0,1.152,2.58,3,1.0,18,2,8.0,8.0,3412.0,3412.0,0.0
87,1,1.0,2.0,1.199,2.537,3,1.0,19,2,9.0,10.0,653.0,6216.0,2.0
87,2,2.0,2.0,1.909,2.533,3,1.0,20,2,8.0,8.0,896.0,896.0,0.0
87,1,2.0,2.0,0.797,2.865,3,0.0,21,2,8.0,8.0,248.0,100.0,2.0
87,2,1.0,2.0,0.754,2.627,3,0.0,22,2,8.0,8.0,175.0,175.0,0.0
87,1,1.0,4.0,0.722,1.802,3,1.0,23,2,8.0,7.0,1124.0,100.0,2.0
87,2,2.0,4.0,0.516,0.677,3,1.0,24,2,8.0,8.0,455.0,455.0,0.0
87,2,2.0,4.0,0.515,0.71,3,1.0,25,2,8.0,8.0,104.0,104.0,0.0
87,1,1.0,4.0,1.123,1.739,3,1.0,26,2,7.0,7.0,126.0,126.0,1.0
87,2,2.0,3.0,1.732,2.699,3,1.0,27,2,8.0,8.0,594.0,594.0,0.0
87,2,2.0,3.0,0.992,2.262,3,1.0,28,2,8.0,8.0,857.0,857.0,0.0
87,2,2.0,4.0,1.002,1.195,3,1.0,29,2,8.0,8.0,134.0,134.0,0.0
87,1,1.0,4.0,0.803,1.386,3,1.0,30,2,8.0,6.0,1026.0,345.0,2.0
87,1,1.0,4.0,0.767,1.174,3,1.0,31,2,7.0,6.0,613.0,408.0,1.0
87,1,1.0,4.0,0.807,1.956,3,1.0,32,2,9.0,9.0,707.0,889.0,1.0
88,2,1.0,2.0,1.244,1.287,3,0.0,18,2,8.0,8.0,857.0,857.0,0.0
88,2,1.0,2.0,0.618,1.895,3,0.0,19,2,8.0,8.0,455.0,455.0,0.0
88,2,2.0,3.0,1.085,2.249,3,1.0,20,2,8.0,8.0,896.0,896.0,0.0
88,1,1.0,2.0,1.202,1.517,3,1.0,21,2,8.0,7.0,1124.0,100.0,2.0
88,2,2.0,2.0,1.525,1.077,3,1.0,22,2,8.0,8.0,175.0,175.0,0.0
88,1,2.0,4.0,1.426,1.91,3,0.0,23,2,7.0,6.0,613.0,408.0,1.0
88,2,2.0,2.0,0.859,1.238,3,1.0,24,2,8.0,8.0,594.0,594.0,0.0
88,2,2.0,2.0,0.748,1.276,3,1.0,25,2,8.0,8.0,3412.0,3412.0,0.0
88,1,1.0,2.0,1.091,1.205,3,1.0,26,2,8.0,8.0,248.0,100.0,2.0
88,1,1.0,3.0,1.396,1.662,3,1.0,27,2,7.0,7.0,126.0,126.0,1.0
88,2,1.0,2.0,0.996,1.319,3,0.0,28,2,8.0,8.0,104.0,104.0,0.0
88,1,1.0,2.0,2.712,1.49,3,1.0,29,2,9.0,10.0,653.0,6216.0,2.0
88,2,2.0,3.0,0.926,1.512,3,1.0,30,2,8.0,8.0,134.0,134.0,0.0
88,1,1.0,3.0,1.042,1.41,3,1.0,31,2,8.0,6.0,1026.0,345.0,2.0
88,1,1.0,3.0,0.839,1.726,3,1.0,32,2,9.0,9.0,707.0,889.0,1.0
89,2,2.0,2.0,0.52,1.353,3,1.0,18,2,8.0,8.0,134.0,134.0,0.0
89,2,2.0,4.0,0.79,1.199,3,1.0,19,2,8.0,8.0,455.0,455.0,0.0
89,2,2.0,4.0,0.478,0.535,3,1.0,20,2,8.0,8.0,594.0,594.0,0.0
89,2,2.0,4.0,0.74,0.972,3,1.0,21,2,8.0,8.0,3412.0,3412.0,0.0
89,2,2.0,4.0,0.943,1.045,3,1.0,22,2,8.0,8.0,104.0,104.0,0.0
89,1,2.0,2.0,0.593,2.265,3,0.0,23,2,9.0,9.0,707.0,889.0,1.0
89,2,2.0,2.0,0.912,1.637,3,1.0,24,2,8.0,8.0,896.0,896.0,0.0
89,2,2.0,2.0,0.556,2.35,3,1.0,25,2,8.0,8.0,857.0,857.0,0.0
89,1,1.0,4.0,0.56,1.288,3,1.0,26,2,8.0,7.0,1124.0,100.0,2.0
89,1,1.0,4.0,0.521,0.72,3,1.0,27,2,7.0,7.0,126.0,126.0,1.0
89,1,1.0,4.0,0.439,2.55,3,1.0,28,2,8.0,6.0,1026.0,345.0,2.0
89,1,1.0,NAN,1.442,NAN,3,1.0,29,2,8.0,8.0,248.0,100.0,2.0
89,1,1.0,2.0,0.787,2.045,3,1.0,30,2,9.0,10.0,653.0,6216.0,2.0
89,2,2.0,2.0,0.713,1.333,3,1.0,31,2,8.0,8.0,175.0,175.0,0.0
89,1,1.0,4.0,0.558,1.186,3,1.0,32,2,7.0,6.0,613.0,408.0,1.0
90,1,1.0,2.0,0.403,2.5,3,1.0,18,2,9.0,10.0,653.0,6216.0,2.0
90,1,2.0,3.0,0.448,2.022,3,0.0,19,2,8.0,8.0,248.0,100.0,2.0
90,1,1.0,3.0,1.628,1.732,3,1.0,20,2,8.0,6.0,1026.0,345.0,2.0
90,2,2.0,3.0,2.112,2.357,3,1.0,21,2,8.0,8.0,857.0,857.0,0.0
90,1,1.0,4.0,0.874,1.462,3,1.0,22,2,8.0,7.0,1124.0,100.0,2.0
90,2,2.0,4.0,0.485,0.903,3,1.0,23,2,8.0,8.0,104.0,104.0,0.0
90,2,1.0,2.0,1.353,1.967,3,0.0,24,2,8.0,8.0,896.0,896.0,0.0
90,1,1.0,NAN,0.757,NAN,3,1.0,25,2,7.0,6.0,613.0,408.0,1.0
90,2,2.0,4.0,0.681,0.468,3,1.0,26,2,8.0,8.0,134.0,134.0,0.0
90,2,2.0,2.0,0.468,2.653,3,1.0,27,2,8.0,8.0,175.0,175.0,0.0
90,2,NAN,2.0,NAN,1.294,3,NAN,28,2,8.0,8.0,455.0,455.0,0.0
90,1,1.0,3.0,0.488,2.723,3,1.0,29,2,7.0,7.0,126.0,126.0,1.0
90,1,2.0,2.0,1.953,1.139,3,0.0,30,2,9.0,9.0,707.0,889.0,1.0
90,2,2.0,2.0,1.231,1.297,3,1.0,31,2,8.0,8.0,3412.0,3412.0,0.0
90,2,2.0,3.0,0.556,1.829,3,1.0,32,2,8.0,8.0,594.0,594.0,0.0
91,1,1.0,4.0,1.079,1.143,3,1.0,18,2,8.0,7.0,1124.0,100.0,2.0
91,1,2.0,3.0,1.234,2.512,3,0.0,19,2,8.0,8.0,248.0,100.0,2.0
91,2,1.0,2.0,1.891,2.381,3,0.0,20,2,8.0,8.0,896.0,896.0,0.0
91,1,1.0,4.0,0.354,1.601,3,1.0,21,2,9.0,9.0,707.0,889.0,1.0
91,2,2.0,3.0,0.513,2.306,3,1.0,22,2,8.0,8.0,857.0,857.0,0.0
91,1,1.0,4.0,0.81,1.512,3,1.0,23,2,7.0,6.0,613.0,408.0,1.0
91,1,NAN,1.0,NAN,2.505,3,NAN,24,2,9.0,10.0,653.0,6216.0,2.0
91,2,2.0,4.0,0.707,0.507,3,1.0,25,2,8.0,8.0,455.0,455.0,0.0
91,2,2.0,4.0,0.431,1.677,3,1.0,26,2,8.0,8.0,104.0,104.0,0.0
91,1,1.0,4.0,0.42,1.105,3,1.0,27,2,8.0,6.0,1026.0,345.0,2.0
91,2,1.0,3.0,1.322,1.557,3,0.0,28,2,8.0,8.0,594.0,594.0,0.0
91,2,1.0,2.0,1.09,2.755,3,0.0,29,2,8.0,8.0,175.0,175.0,0.0
91,1,1.0,4.0,0.586,1.31,3,1.0,30,2,7.0,7.0,126.0,126.0,1.0
91,2,2.0,3.0,0.704,1.521,3,1.0,31,2,8.0,8.0,3412.0,3412.0,0.0
91,2,1.0,2.0,0.668,2.273,3,0.0,32,2,8.0,8.0,134.0,134.0,0.0
92,2,2.0,2.0,0.823,2.691,3,1.0,18,2,8.0,8.0,896.0,896.0,0.0
92,2,2.0,3.0,1.0,2.075,3,1.0,19,2,8.0,8.0,3412.0,3412.0,0.0
92,1,1.0,NAN,1.198,NAN,3,1.0,20,2,7.0,6.0,613.0,408.0,1.0
92,2,2.0,2.0,0.85,1.413,3,1.0,21,2,8.0,8.0,455.0,455.0,0.0
92,1,1.0,2.0,1.093,1.508,3,1.0,22,2,9.0,9.0,707.0,889.0,1.0
92,1,1.0,3.0,1.04,1.893,3,1.0,23,2,8.0,7.0,1124.0,100.0,2.0
