Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Condition,Trial_in_block,Response_key,Corr_resp,Scale_key,Age,Gender,Exp.name,Date,Block
34,1,1.0,2.0,1.0,0.234,nofeedback,181,e,e,8.0,20,M,GabornFF_PAS,2018_maj_17_1257,1
34,2,2.0,2.0,0.6,0.184,nofeedback,182,r,r,8.0,20,M,GabornFF_PAS,2018_maj_17_1257,1
34,1,1.0,2.0,0.701,0.1,nofeedback,183,e,e,8.0,20,M,GabornFF_PAS,2018_maj_17_1257,1
34,2,2.0,2.0,0.584,0.184,nofeedback,184,r,r,8.0,20,M,GabornFF_PAS,2018_maj_17_1257,1
34,1,1.0,2.0,0.684,0.117,nofeedback,185,e,e,8.0,20,M,GabornFF_PAS,2018_maj_17_1257,1
34,2,1.0,1.0,0.967,0.067,nofeedback,186,e,r,7.0,20,M,GabornFF_PAS,2018_maj_17_1257,1
34,1,1.0,2.0,0.734,0.184,nofeedback,187,e,e,8.0,20,M,GabornFF_PAS,2018_maj_17_1257,1
34,2,2.0,2.0,1.0,0.634,nofeedback,188,r,r,8.0,20,M,GabornFF_PAS,2018_maj_17_1257,1
34,1,1.0,3.0,0.717,0.35,nofeedback,189,e,e,9.0,20,M,GabornFF_PAS,2018_maj_17_1257,1
34,1,1.0,3.0,0.734,0.234,nofeedback,190,e,e,9.0,20,M,GabornFF_PAS,2018_maj_17_1257,1
34,2,2.0,3.0,0.6,0.15,nofeedback,191,r,r,9.0,20,M,GabornFF_PAS,2018_maj_17_1257,1
34,1,1.0,3.0,0.767,0.15,nofeedback,192,e,e,9.0,20,M,GabornFF_PAS,2018_maj_17_1257,1
34,2,2.0,3.0,0.567,0.184,nofeedback,193,r,r,9.0,20,M,GabornFF_PAS,2018_maj_17_1257,1
34,2,2.0,3.0,0.484,0.15,nofeedback,194,r,r,9.0,20,M,GabornFF_PAS,2018_maj_17_1257,1
34,1,1.0,3.0,0.617,0.1,nofeedback,195,e,e,9.0,20,M,GabornFF_PAS,2018_maj_17_1257,1
34,1,2.0,3.0,0.45,0.15,nofeedback,196,r,e,9.0,20,M,GabornFF_PAS,2018_maj_17_1257,1
34,2,2.0,3.0,0.5,0.167,nofeedback,197,r,r,9.0,20,M,GabornFF_PAS,2018_maj_17_1257,1
34,2,2.0,3.0,0.484,0.15,nofeedback,198,r,r,9.0,20,M,GabornFF_PAS,2018_maj_17_1257,1
34,1,1.0,3.0,0.684,0.184,nofeedback,199,e,e,9.0,20,M,GabornFF_PAS,2018_maj_17_1257,1
35,2,1.0,1.0,1.117,1.101,feedback,0,e,r,7.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,2.0,0.717,0.65,feedback,1,e,e,8.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,2.0,0.65,0.784,feedback,2,e,e,8.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,1.0,2.0,0.85,0.634,feedback,3,e,r,8.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,2.0,0.684,0.451,feedback,4,e,e,8.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,1.0,2.0,0.801,0.484,feedback,5,e,r,8.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,1.0,1.15,0.601,feedback,6,r,r,7.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,2.0,0.7,0.65,feedback,7,e,e,8.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,2.0,0.717,0.417,feedback,8,e,e,8.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,1.0,2.0,0.817,0.45,feedback,9,e,r,8.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,1.0,2.0,0.834,0.45,feedback,10,e,r,8.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,1.0,0.767,0.484,feedback,11,e,e,7.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,2.0,0.684,0.417,feedback,12,e,e,8.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,2.0,1.551,0.7,feedback,13,r,r,8.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,2.0,0.8,0.651,feedback,14,e,e,8.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,1.0,2.0,0.684,0.417,feedback,15,e,r,8.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,2.0,0.8,0.567,feedback,16,e,e,8.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,1.0,1.217,0.617,feedback,17,r,r,7.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,1.0,0.917,0.417,feedback,18,r,r,7.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,2.0,1.418,0.65,feedback,19,e,e,8.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,2.0,0.817,1.034,feedback,20,e,e,8.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,2.0,1.85,1.067,feedback,21,r,r,8.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,1.0,2.0,0.767,0.484,feedback,22,e,r,8.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,1.0,1.05,0.551,feedback,23,e,e,7.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,1.0,1.133,0.484,feedback,24,r,r,7.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,2.0,0.8,0.45,feedback,25,e,e,8.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,1.0,1.001,0.634,feedback,26,e,e,7.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,2.0,0.917,0.5,feedback,27,r,r,8.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,2.0,0.767,0.567,feedback,28,e,e,8.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,2.0,1.117,0.367,feedback,29,r,r,8.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,1.217,0.917,feedback,30,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,1.0,1.117,0.484,feedback,31,r,r,7.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,1.0,0.85,0.5,feedback,32,r,r,7.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,2.0,1.034,0.567,feedback,33,e,e,8.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,2.0,0.884,0.384,feedback,34,e,e,8.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,1.0,1.3,0.567,feedback,35,r,r,7.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,1.0,1.151,0.517,feedback,36,r,r,7.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,2.0,1.15,0.467,feedback,37,e,e,8.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,2.0,0.917,0.4,feedback,38,e,e,8.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,2.0,1.0,0.334,feedback,39,r,r,8.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,2.0,0.617,0.95,feedback,40,e,e,8.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,1.0,2.0,0.734,0.318,feedback,41,e,r,8.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,2.0,0.65,0.3,feedback,42,e,e,8.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,1.0,1.167,0.4,feedback,43,r,r,7.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,2.0,0.817,0.367,feedback,44,e,e,8.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,2.0,1.15,0.617,feedback,45,r,r,8.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,2.0,2.084,0.6,feedback,46,r,r,8.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,2.0,1.0,2.928,0.451,feedback,47,r,e,7.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,2.0,0.734,0.834,feedback,48,r,r,8.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,2.0,0.867,0.384,feedback,49,e,e,8.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,1.0,1.0,0.7,0.601,feedback,50,e,r,7.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,1.0,1.084,0.45,feedback,51,e,e,7.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,2.0,1.0,0.584,0.334,feedback,52,r,e,7.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,1.0,1.0,1.5,0.284,feedback,53,e,r,7.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,1.0,0.584,0.3,feedback,54,r,r,7.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,2.0,0.584,0.367,feedback,55,e,e,8.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,2.0,0.634,0.3,feedback,56,e,e,8.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,2.0,1.05,0.367,feedback,57,r,r,8.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,2.0,0.717,0.301,feedback,58,r,r,8.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,2.0,0.617,0.3,feedback,59,e,e,8.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,2.0,0.567,0.3,feedback,60,r,r,8.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,2.0,0.5,0.334,feedback,61,e,e,8.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,2.0,0.767,0.25,feedback,62,r,r,8.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,2.0,0.65,0.267,feedback,63,e,e,8.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,2.0,0.65,0.284,feedback,64,e,e,8.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,2.0,0.734,0.301,feedback,65,r,r,8.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,2.0,0.717,0.25,feedback,66,e,e,8.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,1.0,1.0,1.083,1.3,feedback,67,e,r,7.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,2.0,0.984,0.45,feedback,68,e,e,8.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,0.85,0.334,feedback,69,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,1.234,0.267,feedback,70,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.684,0.367,feedback,71,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,0.634,0.284,feedback,72,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.617,0.284,feedback,73,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,0.684,0.301,feedback,74,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.8,0.417,feedback,75,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.667,0.334,feedback,76,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,0.717,0.3,feedback,77,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.567,0.267,feedback,78,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,1.034,0.284,feedback,79,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.584,0.717,feedback,80,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,0.667,0.284,feedback,81,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,0.684,0.267,feedback,82,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.6,0.267,feedback,83,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.534,0.267,feedback,84,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,0.8,0.284,feedback,85,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,0.734,0.3,feedback,86,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.684,0.251,feedback,87,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.6,0.267,feedback,88,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,0.65,0.284,feedback,89,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.634,0.217,feedback,90,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,0.767,0.3,feedback,91,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,0.8,0.384,feedback,92,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.617,0.567,feedback,93,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.6,1.467,feedback,94,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,0.634,0.267,feedback,95,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,0.684,0.25,feedback,96,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,2.0,1.0,0.5,1.034,feedback,97,r,e,7.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.834,0.284,feedback,98,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,0.684,0.25,feedback,99,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,0.75,0.45,feedback,100,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.6,0.384,feedback,101,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,0.517,0.334,feedback,102,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.617,0.334,feedback,103,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.734,0.334,feedback,104,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,0.834,0.25,feedback,105,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,0.801,0.267,feedback,106,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.534,0.25,feedback,107,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.5,0.267,feedback,108,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,0.65,0.267,feedback,109,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,0.75,0.267,feedback,110,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.801,0.267,feedback,111,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,0.534,0.25,feedback,112,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.5,0.284,feedback,113,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,2.0,0.584,0.367,feedback,114,e,e,8.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,1.034,0.334,feedback,115,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,0.684,0.301,feedback,116,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.767,0.334,feedback,117,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,1.0,3.0,0.85,0.35,feedback,118,e,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.7,0.3,feedback,119,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,1.0,2.317,0.534,feedback,120,r,r,7.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,2.0,0.75,0.801,feedback,121,e,e,8.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.684,0.384,feedback,122,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,1.067,0.334,feedback,123,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,0.717,0.3,feedback,124,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.567,0.417,feedback,125,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,0.684,0.334,feedback,126,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.567,0.3,feedback,127,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,1.0,2.117,0.3,feedback,128,e,e,7.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,1.0,1.0,1.417,0.25,feedback,129,e,r,7.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,1.034,0.317,feedback,130,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.5,0.3,feedback,131,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.834,0.234,feedback,132,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,0.884,0.3,feedback,133,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.6,0.267,feedback,134,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,0.6,0.3,feedback,135,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.567,0.25,feedback,136,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,0.733,0.284,feedback,137,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.684,0.233,feedback,138,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,0.6,0.3,feedback,139,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,0.684,0.25,feedback,140,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.667,0.25,feedback,141,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.817,0.25,feedback,142,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,0.684,0.25,feedback,143,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.734,0.251,feedback,144,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,1.0,2.401,0.367,feedback,145,r,r,7.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.884,0.25,feedback,146,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,0.734,0.25,feedback,147,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.584,0.267,feedback,148,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,1.067,0.184,feedback,149,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.719,0.401,feedback,150,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,0.767,0.334,feedback,151,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.567,0.3,feedback,152,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,1.0,2.0,0.417,feedback,153,r,r,7.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,1.0,3.0,0.751,0.217,feedback,154,e,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,2.0,0.651,0.485,feedback,155,e,e,8.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,0.767,0.3,feedback,156,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.484,0.267,feedback,157,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.651,0.251,feedback,158,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,1.118,0.251,feedback,159,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,0.717,0.267,feedback,160,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.518,0.217,feedback,161,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.617,0.217,feedback,162,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,0.684,0.217,feedback,163,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.484,0.217,feedback,164,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,0.584,0.218,feedback,165,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,0.768,0.167,feedback,166,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.5,0.217,feedback,167,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,0.601,0.251,feedback,168,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.834,0.201,feedback,169,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.651,0.15,feedback,170,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,1.0,1.751,0.25,feedback,171,r,r,7.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.567,0.267,feedback,172,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,0.951,0.25,feedback,173,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.534,0.184,feedback,174,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,1.0,1.0,0.718,0.918,feedback,175,e,r,7.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,0.667,0.233,feedback,176,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.534,0.25,feedback,177,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.7,0.25,feedback,178,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,0.617,0.284,feedback,179,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.65,0.3,feedback,180,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,1.0,3.0,0.684,0.3,feedback,181,e,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,0.584,0.3,feedback,182,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.567,0.25,feedback,183,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.617,0.217,feedback,184,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,0.768,0.251,feedback,185,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.534,0.217,feedback,186,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,0.85,0.3,feedback,187,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,1.084,0.217,feedback,188,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.717,0.217,feedback,189,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,1.0,3.0,0.65,0.2,feedback,190,e,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,1.417,0.384,feedback,191,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.65,0.167,feedback,192,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,0.65,0.267,feedback,193,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,0.567,0.267,feedback,194,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.684,0.167,feedback,195,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.584,0.134,feedback,196,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,0.7,0.234,feedback,197,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,1,1.0,3.0,0.6,0.217,feedback,198,e,e,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
35,2,2.0,3.0,0.7,0.217,feedback,199,r,r,9.0,20,F,GaborFnF_PAS,2018_maj_17_1257,1
36,1,1.0,1.0,0.935,1.186,feedback,0,e,e,7.0,22,F,GaborFnF_PAS,2018_maj_17_1257,1
36,2,2.0,1.0,0.667,0.701,feedback,1,r,r,7.0,22,F,GaborFnF_PAS,2018_maj_17_1257,1
36,2,2.0,2.0,0.7,0.967,feedback,2,r,r,8.0,22,F,GaborFnF_PAS,2018_maj_17_1257,1
36,1,2.0,2.0,0.684,0.384,feedback,3,r,e,8.0,22,F,GaborFnF_PAS,2018_maj_17_1257,1
36,1,1.0,2.0,1.001,0.434,feedback,4,e,e,8.0,22,F,GaborFnF_PAS,2018_maj_17_1257,1
