Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Block,AveStim,Duration,Condition
179,17,15.0,10,2.80928,1.976085,4,31,100,0
179,18,23.0,10,2.710995,2.462615,4,31,2000,1
179,31,20.0,9,2.648835,1.662045,4,31,100,0
179,20,28.0,10,2.997645,2.26796,4,31,2000,1
179,21,22.0,9,3.247415,1.74306,4,31,100,0
179,40,37.0,8,3.145345,1.71603,4,31,2000,1
179,21,12.0,7,3.465925,2.345945,4,31,100,0
179,46,15.0,8,2.74241,1.63076,4,31,100,0
179,22,25.0,10,2.8422,1.781755,4,31,2000,1
179,44,20.0,8,2.68541,1.77595,4,31,100,0
179,46,39.0,8,3.292855,3.590415,4,31,2000,1
179,34,37.0,7,2.78449,2.65228,4,31,2000,1
179,42,35.0,6,2.77196,1.598255,4,31,100,0
179,25,15.0,10,2.626385,3.376555,4,31,100,0
179,17,28.0,10,3.800165,1.739825,4,31,2000,1
179,38,41.0,8,4.38205,2.23741,4,31,2000,1
179,32,27.0,8,3.419835,1.992,4,31,100,0
179,34,41.0,8,3.0325,1.80989,4,31,2000,1
179,25,18.0,9,3.01425,2.659545,4,31,100,0
179,45,25.0,8,2.824855,1.94577,4,31,100,0
179,45,27.0,9,3.001605,1.636995,4,31,2000,1
179,23,24.0,9,3.60907,1.74341,4,31,100,0
179,32,18.0,8,2.77138,1.92181,4,31,2000,1
179,25,33.0,8,2.997755,1.67728,4,31,2000,1
179,43,35.0,8,2.97731,1.511835,4,31,100,0
179,32,20.0,8,3.343245,1.46605,4,31,100,0
179,43,35.0,9,3.883715,1.88944,4,31,2000,1
179,28,13.0,8,3.290165,1.87961,4,31,100,0
179,39,27.0,9,2.803985,1.490835,4,31,2000,1
179,18,25.0,10,2.924645,1.73331,4,31,2000,1
179,42,24.0,8,3.439935,1.585785,4,31,100,0
179,49,40.0,8,3.351075,2.411265,5,45,2000,1
179,46,37.0,8,3.101365,2.05587,5,45,100,0
179,45,45.0,7,4.514625,2.243945,5,45,2000,1
179,44,30.0,7,3.73565,2.07897,5,45,100,0
179,41,29.0,8,5.01854,2.14849,5,45,100,0
179,56,43.0,7,2.68802,2.02125,5,45,2000,1
179,42,42.0,7,3.71509,1.829805,5,45,2000,1
179,48,43.0,8,2.89925,1.76355,5,45,100,0
179,39,44.0,8,3.098645,1.979705,5,45,2000,1
179,56,40.0,8,2.74119,1.563605,5,45,100,0
179,36,38.0,9,4.133345,2.169565,5,45,100,0
179,38,34.0,8,4.609495,3.16106,5,45,2000,1
179,50,25.0,8,4.273705,2.824445,5,45,100,0
179,46,47.0,8,3.95636,1.907565,5,45,2000,1
179,56,43.0,8,2.909855,2.98085,5,45,100,0
179,31,44.0,8,2.55957,1.97168,5,45,2000,1
179,40,33.0,7,2.39123,1.60179,5,45,100,0
179,30,35.0,9,2.871525,1.5411,5,45,2000,1
179,55,38.0,8,2.906175,2.193495,5,45,100,0
179,40,28.0,8,6.21145,2.06534,5,45,2000,1
179,31,21.0,9,3.684435,1.98553,5,45,100,0
179,42,42.0,8,3.395945,1.745595,5,45,2000,1
179,33,32.0,8,2.73524,1.540535,5,45,100,0
179,46,47.0,8,6.231365,4.48363,5,45,2000,1
179,58,37.0,8,3.219255,1.797385,5,45,100,0
179,58,51.0,8,3.54877,1.86354,5,45,2000,1
179,49,44.0,8,4.715025,1.62297,5,45,100,0
179,46,38.0,8,4.174885,1.513575,5,45,2000,1
179,48,31.0,8,3.65611,1.80098,5,45,100,0
179,60,49.0,8,4.40338,1.825525,5,45,2000,1
179,34,33.0,8,2.694795,1.680795,5,45,100,0
179,46,32.0,9,3.61146,1.65325,5,45,2000,1
179,31,29.0,8,3.17351,1.39036,5,45,2000,1
179,56,41.0,8,3.798965,2.323615,5,45,100,0
179,30,15.0,8,2.377395,1.440015,5,45,100,0
179,37,39.0,8,4.02034,2.43095,5,45,2000,1
179,60,40.0,8,2.18655,1.876825,5,45,100,0
179,32,38.0,8,3.58482,1.95131,5,45,2000,1
179,32,14.0,9,2.78009,1.829335,5,45,100,0
179,57,46.0,8,4.50905,1.488505,5,45,2000,1
179,41,43.0,8,2.954875,1.890705,6,40,2000,1
179,42,32.0,8,3.0564,1.3594,6,40,100,0
179,31,28.0,8,2.92578,1.339025,6,40,100,0
179,35,42.0,8,3.47151,2.25719,6,40,2000,1
179,28,35.0,8,2.495575,1.809215,6,40,100,0
179,55,45.0,8,3.85607,1.73458,6,40,2000,1
179,39,37.0,7,3.17143,1.442045,6,40,100,0
179,41,40.0,8,4.454365,1.7775,6,40,2000,1
179,32,37.0,8,3.21662,1.531195,6,40,100,0
179,43,39.0,8,2.863275,1.518845,6,40,2000,1
179,47,37.0,8,2.782085,1.754875,6,40,100,0
179,50,42.0,8,2.262635,1.80728,6,40,2000,1
179,34,44.0,8,3.102185,1.577955,6,40,2000,1
179,45,33.0,8,2.374275,1.768985,6,40,100,0
179,36,41.0,8,3.202575,1.849325,6,40,2000,1
179,49,44.0,7,3.42244,1.76501,6,40,100,0
179,37,27.0,7,3.679,1.36709,6,40,100,0
179,31,45.0,8,3.7691,1.705475,6,40,2000,1
179,40,47.0,8,4.510925,1.811065,6,40,100,0
179,43,45.0,8,4.036825,1.65882,6,40,2000,1
179,39,39.0,8,4.332835,1.453415,6,40,2000,1
179,38,23.0,9,3.312055,1.782785,6,40,100,0
179,44,33.0,8,3.336325,1.54902,6,40,2000,1
179,55,32.0,7,3.441815,1.645245,6,40,100,0
179,37,29.0,8,3.892185,1.27956,6,40,100,0
179,44,46.0,8,5.24981,1.659275,6,40,2000,1
179,33,33.0,8,2.97046,1.43875,6,40,2000,1
179,44,27.0,8,2.852065,2.91691,6,40,100,0
179,50,37.0,8,2.783445,2.79119,6,40,2000,1
179,33,22.0,9,2.739925,2.144265,6,40,100,0
179,37,32.0,9,3.14219,1.597135,6,40,2000,1
179,54,37.0,8,3.340505,1.566855,6,40,100,0
179,31,40.0,9,3.950785,1.915485,6,40,2000,1
179,51,35.0,8,2.416225,1.682195,6,40,100,0
179,43,37.0,7,3.426925,1.942965,6,40,2000,1
179,25,27.0,7,5.518885,3.052585,6,40,100,0
179,48,41.0,8,3.08076,1.335085,6,40,2000,1
179,35,27.0,8,2.652505,2.499485,6,40,100,0
179,53,46.0,9,2.389585,1.989355,6,40,2000,1
179,52,35.0,8,2.59029,1.320315,6,40,100,0
180,50,39.0,6,3.79656,1.97948,4,39,100,0
180,28,34.0,6,6.118505,2.4717,4,39,2000,1
180,40,39.0,5,8.496775,1.512165,4,39,2000,1
180,54,40.0,5,3.496985,2.0164,4,39,100,0
180,48,46.0,5,3.842885,1.68608,4,39,100,0
180,40,39.0,6,4.2136,2.60566,4,39,2000,1
180,44,40.0,5,9.45366,1.71,4,39,2000,1
180,50,45.0,5,6.29785,2.450045,4,39,100,0
180,40,38.0,5,3.091355,1.34751,4,39,100,0
180,46,38.0,5,6.472205,1.28609,4,39,2000,1
180,39,32.0,5,4.048515,1.315905,4,39,100,0
180,38,35.0,5,6.826375,1.70611,4,39,2000,1
180,47,42.0,5,6.57466,2.02368,4,39,2000,1
180,46,42.0,5,3.06611,1.7259,4,39,100,0
180,52,47.0,5,6.914755,1.63279,4,39,2000,1
180,51,40.0,5,3.49757,1.638415,4,39,100,0
180,31,33.0,5,6.098805,1.59413,4,39,2000,1
180,50,40.0,5,3.918675,1.634255,4,39,100,0
180,27,29.0,5,5.92692,2.004515,4,39,2000,1
180,46,39.0,5,2.875095,1.339915,4,39,100,0
180,48,44.0,5,8.111655,1.5483,4,39,2000,1
180,37,36.0,5,3.01717,1.345055,4,39,100,0
180,46,40.0,5,8.81319,1.78632,4,39,2000,1
180,33,34.0,5,3.633705,1.632945,4,39,100,0
180,46,37.0,5,3.90478,1.38377,4,39,100,0
180,29,28.0,6,5.128915,2.989365,4,39,2000,1
180,35,28.0,6,4.885145,2.472025,4,39,100,0
180,43,39.0,5,4.962065,1.72808,4,39,2000,1
180,28,54.0,4,7.11649,5.67367,4,39,100,0
180,30,29.0,6,8.825175,1.817855,4,39,2000,1
180,52,39.0,5,5.80323,2.14631,4,39,2000,1
180,32,26.0,5,8.286185,4.08927,4,39,100,0
180,46,39.0,5,6.000455,1.87429,4,39,2000,1
180,32,28.0,6,3.02174,2.01617,4,39,100,0
180,29,29.0,7,6.849275,3.720015,4,39,2000,1
180,42,31.0,6,5.553965,1.84175,4,39,100,0
180,53,43.0,5,7.725335,1.86627,4,39,100,0
180,46,42.0,5,5.693685,1.538335,4,39,2000,1
180,35,30.0,5,4.66097,1.675965,4,39,2000,1
180,31,28.0,5,4.405705,1.57797,4,39,100,0
180,43,32.0,5,5.61996,1.721675,5,50,100,0
180,46,50.0,5,6.12824,1.40384,5,50,2000,1
180,42,40.0,5,8.094865,1.53743,5,50,2000,1
180,50,40.0,5,3.86476,1.613485,5,50,100,0
180,47,38.0,5,3.461345,1.338565,5,50,100,0
180,65,58.0,5,6.123995,1.62201,5,50,2000,1
180,47,40.0,5,3.713565,1.61804,5,50,100,0
180,56,50.0,5,5.957985,1.665785,5,50,2000,1
180,42,44.0,5,3.24347,1.66214,5,50,100,0
180,59,55.0,5,3.969565,1.395605,5,50,2000,1
180,51,48.0,5,4.034985,1.632155,5,50,2000,1
180,45,43.0,5,3.313015,1.65803,5,50,100,0
180,41,30.0,5,3.56321,1.47432,5,50,100,0
180,42,40.0,5,5.08933,1.75818,5,50,2000,1
180,61,50.0,5,6.579545,2.470775,5,50,2000,1
180,40,38.0,5,3.543635,1.54541,5,50,100,0
180,56,55.0,5,2.71412,1.245945,5,50,100,0
180,41,38.0,5,4.64109,1.30399,5,50,2000,1
180,43,37.0,5,3.95923,1.855695,5,50,100,0
180,61,53.0,5,6.0949,1.431595,5,50,2000,1
180,50,49.0,5,3.359625,1.979385,5,50,2000,1
180,50,53.0,5,2.7127,1.48313,5,50,100,0
180,48,48.0,5,4.430885,1.50165,5,50,100,0
180,51,50.0,5,3.858635,1.56623,5,50,2000,1
180,46,45.0,5,3.32344,1.712065,5,50,100,0
180,45,50.0,5,3.131145,1.415665,5,50,2000,1
180,48,51.0,5,7.01371,1.673255,5,50,2000,1
180,53,50.0,5,3.533,1.665385,5,50,100,0
180,62,58.0,5,5.306925,1.95371,5,50,2000,1
180,64,55.0,5,2.47393,1.23782,5,50,100,0
180,65,59.0,5,4.25702,1.55797,5,50,2000,1
180,57,52.0,5,4.069175,2.72383,5,50,100,0
180,64,53.0,5,3.307385,1.72167,5,50,100,0
180,64,55.0,5,3.328,1.3012,5,50,2000,1
180,61,53.0,5,3.332495,1.2141,5,50,100,0
180,40,41.0,5,5.02833,1.8533,5,50,2000,1
180,44,40.0,5,3.65447,1.295585,5,50,2000,1
180,45,38.0,5,3.5256,3.803545,5,50,100,0
180,56,50.0,5,3.23205,1.589905,5,50,2000,1
180,58,58.0,5,4.19204,1.363655,5,50,100,0
180,42,35.0,6,6.143785,2.19593,6,30,2000,1
180,16,20.0,5,9.845145,1.45181,6,30,100,0
180,16,17.0,7,7.33125,2.269705,6,30,2000,1
180,24,13.0,5,8.26065,1.61799,6,30,100,0
180,26,30.0,5,5.128375,1.649945,6,30,2000,1
180,16,17.0,6,6.719205,1.99512,6,30,100,0
180,34,28.0,5,6.613085,1.51165,6,30,100,0
180,35,32.0,5,4.252215,1.34714,6,30,2000,1
180,29,30.0,5,4.34123,1.399995,6,30,2000,1
180,41,32.0,5,3.448035,1.395575,6,30,100,0
180,37,30.0,5,3.74281,1.218015,6,30,100,0
180,20,21.0,6,5.933535,1.283585,6,30,2000,1
180,43,32.0,5,5.70983,1.138015,6,30,100,0
180,32,30.0,5,6.151555,1.36581,6,30,2000,1
180,40,36.0,5,6.137335,1.289885,6,30,2000,1
180,44,30.0,5,5.218645,1.101835,6,30,100,0
180,30,31.0,6,4.778445,2.495435,6,30,2000,1
180,35,30.0,5,6.299235,1.29327,6,30,100,0
180,16,18.0,8,7.09931,2.03572,6,30,2000,1
180,40,19.0,6,5.640315,1.247415,6,30,100,0
180,30,28.0,5,4.124045,1.233735,6,30,100,0
180,36,34.0,5,6.87745,1.4512,6,30,2000,1
180,19,18.0,6,7.475575,1.21357,6,30,100,0
180,27,25.0,6,6.49618,1.43159,6,30,2000,1
180,19,23.0,7,4.84881,1.86557,6,30,2000,1
180,17,15.0,5,4.073505,1.533565,6,30,100,0
180,35,42.0,5,6.911005,2.011935,6,30,2000,1
180,38,38.0,5,3.501655,1.37191,6,30,100,0
180,20,19.0,6,7.711195,1.26951,6,30,100,0
180,34,32.0,5,4.89138,1.35735,6,30,2000,1
180,40,38.0,5,7.87035,1.887735,6,30,2000,1
180,29,30.0,5,3.230765,1.2877,6,30,100,0
180,38,30.0,5,8.861385,1.17368,6,30,100,0
180,35,33.0,5,6.954655,1.697855,6,30,2000,1
180,35,33.0,5,6.52174,1.457665,6,30,2000,1
180,21,20.0,6,5.901465,1.80909,6,30,100,0
180,22,25.0,7,4.844075,1.7964,6,30,2000,1
180,35,29.0,6,8.81204,1.537725,6,30,100,0
180,26,25.0,6,6.36084,1.285805,6,30,2000,1
180,21,17.0,6,7.56819,1.581735,6,30,100,0
181,25,21.0,7,5.08611,2.48711,4,39,100,0
181,24,25.0,7,3.122095,1.48484,4,39,2000,1
181,54,33.0,8,3.061415,1.765805,4,39,100,0
181,35,30.0,7,3.414375,1.885065,4,39,2000,1
181,26,29.0,5,3.290185,1.373615,4,39,2000,1
181,49,35.0,5,3.626455,1.38144,4,39,100,0
181,26,14.0,7,3.84638,3.245155,4,39,100,0
181,39,27.0,5,7.968465,1.237175,4,39,2000,1
181,43,36.0,6,2.704265,1.58045,4,39,2000,1
181,45,34.0,5,3.24467,1.41327,4,39,100,0
181,52,36.0,5,2.676495,1.157095,4,39,100,0
181,42,40.0,6,3.704745,2.02173,4,39,2000,1
181,27,23.0,5,3.687025,1.173245,4,39,2000,1
181,37,21.0,5,3.409375,1.22841,4,39,100,0
181,37,28.0,6,3.90098,1.56516,4,39,2000,1
181,30,21.0,5,4.53184,1.157495,4,39,100,0
181,30,22.0,5,4.16497,1.45346,4,39,100,0
181,50,39.0,6,3.12084,1.189625,4,39,2000,1
181,41,29.0,5,4.24312,2.47147,4,39,100,0
181,50,40.0,5,5.54737,1.97306,4,39,2000,1
181,32,22.0,6,6.739875,1.43719,4,39,100,0
181,53,41.0,6,3.53441,1.453455,4,39,2000,1
181,24,15.0,6,4.13031,2.72587,4,39,100,0
181,46,26.0,5,3.269915,1.46272,4,39,2000,1
181,32,20.0,6,4.31001,1.812775,4,39,100,0
181,53,34.0,6,3.361435,1.388215,4,39,2000,1
181,48,34.0,6,4.597075,1.92503,4,39,100,0
181,27,26.0,6,2.94332,1.546915,4,39,2000,1
181,38,31.0,5,5.263295,1.40496,4,39,2000,1
181,27,19.0,6,4.93236,1.477125,4,39,100,0
181,28,27.0,5,4.12314,2.07205,4,39,2000,1
181,52,36.0,5,6.38064,1.37328,4,39,100,0
181,41,38.0,5,3.834505,1.294195,4,39,2000,1
181,45,37.0,6,3.33255,1.652725,4,39,100,0
181,38,31.0,5,4.67695,1.25329,4,39,100,0
181,29,29.0,5,3.582915,1.31999,4,39,2000,1
181,30,28.0,4,4.441155,1.91165,4,39,2000,1
181,39,36.0,6,3.08592,2.17343,4,39,100,0
181,30,20.0,5,3.540005,2.42118,4,39,2000,1
181,40,21.0,5,3.0367,1.581365,4,39,100,0
181,39,29.0,5,2.8766,1.452465,5,40,2000,1
181,50,39.0,5,3.1816,1.708825,5,40,100,0
181,34,24.0,6,5.870695,1.5569,5,40,100,0
181,33,30.0,5,2.75219,1.33553,5,40,2000,1
181,45,34.0,5,3.053305,1.269595,5,40,100,0
181,48,43.0,5,3.37281,1.340565,5,40,2000,1
181,48,44.0,5,2.753685,1.661375,5,40,2000,1
181,43,38.0,4,3.68908,1.243515,5,40,100,0
181,35,26.0,5,3.6283,1.381925,5,40,100,0
181,47,41.0,5,3.487995,1.55714,5,40,2000,1
181,52,40.0,5,4.985215,1.492935,5,40,2000,1
181,33,31.0,5,3.60976,1.172045,5,40,100,0
181,54,46.0,5,3.027455,1.33263,5,40,2000,1
181,26,23.0,5,4.41353,1.6611,5,40,100,0
181,50,38.0,5,3.241655,1.684995,5,40,100,0
181,41,37.0,5,4.77724,1.588415,5,40,2000,1
181,39,39.0,5,6.12649,1.38831,5,40,2000,1
181,41,24.0,6,3.559145,1.93301,5,40,100,0
181,28,18.0,7,6.46854,1.58874,5,40,100,0
181,47,40.0,5,3.17005,1.84483,5,40,2000,1
181,42,41.0,5,4.655015,1.398515,5,40,100,0
181,27,29.0,6,4.791995,1.381435,5,40,2000,1
181,53,48.0,7,2.9867,1.62996,5,40,2000,1
181,42,37.0,6,6.692095,1.309405,5,40,100,0
181,29,20.0,6,3.338915,1.661405,5,40,100,0
181,36,26.0,5,3.270635,1.2889,5,40,2000,1
181,37,22.0,3,3.751875,1.45366,5,40,100,0
181,25,24.0,5,3.703955,1.435705,5,40,2000,1
181,34,30.0,6,2.957565,1.28391,5,40,2000,1
181,39,24.0,5,6.252975,1.317195,5,40,100,0
181,25,27.0,6,3.309835,1.43911,5,40,100,0
181,46,37.0,5,3.08901,1.324515,5,40,2000,1
181,39,24.0,4,6.108,1.20007,5,40,100,0
181,48,32.0,5,4.706655,1.092735,5,40,2000,1
181,53,39.0,4,6.0816,1.228595,5,40,2000,1
181,49,29.0,5,5.145845,2.349665,5,40,100,0
181,50,39.0,5,3.370085,1.381975,5,40,2000,1
181,37,24.0,5,3.428945,1.388525,5,40,100,0
181,46,31.0,5,3.48597,2.224215,5,40,2000,1
181,43,36.0,5,3.02812,1.525275,5,40,100,0
181,31,29.0,5,4.283475,1.18088,6,32,2000,1
181,27,28.0,5,4.07475,1.172815,6,32,100,0
181,27,31.0,5,3.23096,1.420525,6,32,100,0
181,29,25.0,5,3.945695,1.412805,6,32,2000,1
181,34,32.0,5,3.2391,2.03682,6,32,2000,1
181,38,20.0,2,5.74026,3.41441,6,32,100,0
181,36,30.0,5,3.894305,1.20467,6,32,2000,1
181,46,35.0,5,3.376085,1.31668,6,32,100,0
181,29,21.0,5,3.20572,1.21311,6,32,100,0
181,24,24.0,5,8.9284,1.1405,6,32,2000,1
181,37,36.0,5,3.64274,1.42075,6,32,2000,1
181,39,32.0,5,3.44593,1.588945,6,32,100,0
181,36,36.0,6,3.520775,1.347405,6,32,2000,1
181,37,31.0,6,3.64619,1.141355,6,32,100,0
181,32,32.0,6,3.300685,1.636425,6,32,100,0
181,40,35.0,5,3.69523,1.18828,6,32,2000,1
181,23,20.0,6,3.75275,2.516935,6,32,100,0
181,17,15.0,7,3.703315,1.669305,6,32,2000,1
181,27,25.0,5,2.95163,1.31669,6,32,2000,1
181,47,34.0,5,3.33539,1.31698,6,32,100,0
181,39,32.0,5,4.207745,1.445905,6,32,2000,1
181,20,14.0,6,3.69826,1.318655,6,32,100,0
181,41,34.0,5,4.23945,1.16365,6,32,2000,1
181,20,18.0,4,4.892405,1.068085,6,32,100,0
181,29,28.0,5,3.80851,1.157505,6,32,2000,1
181,42,36.0,5,2.89317,1.108255,6,32,100,0
181,34,34.0,5,3.451665,1.204975,6,32,100,0
181,38,39.0,5,2.946015,1.237665,6,32,2000,1
181,24,18.0,5,3.419885,1.29162,6,32,100,0
181,21,24.0,5,3.01025,1.139905,6,32,2000,1
181,21,22.0,5,4.84449,1.35638,6,32,100,0
181,17,19.0,6,3.84695,2.438355,6,32,2000,1
181,47,31.0,5,3.02652,1.32435,6,32,100,0
181,36,37.0,5,3.64172,1.381215,6,32,2000,1
181,45,38.0,6,3.371645,1.53279,6,32,2000,1
181,25,20.0,5,3.8766,1.25344,6,32,100,0
181,38,27.0,5,3.857725,1.364785,6,32,100,0
181,26,23.0,5,3.112325,1.53358,6,32,2000,1
181,28,20.0,4,3.095035,1.34273,6,32,100,0
181,39,36.0,6,3.164565,1.467205,6,32,2000,1
182,41,45.0,3,4.02001,3.88972,4,32,100,0
182,31,45.0,8,3.74825,4.39188,4,32,2000,1
182,23,35.0,7,4.63301,3.588985,4,32,2000,1
182,34,40.0,3,5.56533,10.427225,4,32,100,0
182,31,40.0,2,3.951225,5.492695,4,32,2000,1
182,36,40.0,3,3.73939,3.423315,4,32,100,0
182,34,40.0,5,3.88197,16.24851,4,32,2000,1
182,47,30.0,3,6.662185,2.337185,4,32,100,0
182,21,20.0,8,4.13639,3.802375,4,32,100,0
182,18,15.0,9,3.861935,3.59601,4,32,2000,1
182,37,40.0,7,4.82865,7.303835,4,32,100,0
182,19,20.0,8,3.96154,3.29982,4,32,2000,1
182,26,35.0,7,3.98922,2.676615,4,32,2000,1
182,44,45.0,6,6.17476,6.22753,4,32,100,0
182,29,40.0,4,9.435895,5.4292,4,32,2000,1
182,45,55.0,4,4.273495,3.80253,4,32,100,0
182,34,NAN,3,NAN,5.678235,4,32,100,0
182,36,50.0,6,4.561215,2.961345,4,32,2000,1
182,37,45.0,6,6.956455,3.20733,4,32,2000,1
182,31,45.0,3,6.59887,3.794245,4,32,100,0
182,33,40.0,2,5.305705,2.92664,4,32,100,0
182,18,15.0,9,5.7111,2.8076,4,32,2000,1
182,22,30.0,0,4.59094,3.214255,4,32,100,0
182,36,40.0,7,4.225645,2.648685,4,32,2000,1
182,22,30.0,6,4.042935,3.194075,4,32,2000,1
182,27,30.0,0,5.19377,3.138225,4,32,100,0
182,26,30.0,1,4.3503,2.705965,4,32,100,0
182,40,40.0,8,4.25605,3.458075,4,32,2000,1
182,18,25.0,1,4.53842,2.60498,4,32,100,0
182,44,40.0,6,3.82549,2.6975,4,32,2000,1
182,30,40.0,2,7.655955,4.65799,4,32,2000,1
182,47,45.0,7,6.0677,3.50394,4,32,100,0
182,38,40.0,4,5.363465,2.89735,4,32,2000,1
182,31,30.0,1,4.340275,3.443125,4,32,100,0
182,42,30.0,2,6.48049,2.92803,4,32,100,0
182,47,60.0,3,6.884785,3.867525,4,32,2000,1
182,43,50.0,4,4.377025,3.58718,4,32,100,0
182,32,40.0,6,4.439845,3.58732,4,32,2000,1
182,17,15.0,10,4.572255,3.359545,4,32,2000,1
182,21,20.0,1,4.93191,2.90765,4,32,100,0
182,33,30.0,6,4.341575,3.089845,5,37,100,0
182,24,35.0,7,3.67099,4.23774,5,37,2000,1
182,41,45.0,7,3.435225,3.212725,5,37,2000,1
182,49,50.0,4,4.070625,3.3669,5,37,100,0
182,28,40.0,6,3.69206,3.274355,5,37,2000,1
182,37,45.0,2,3.776765,3.685255,5,37,100,0
182,46,50.0,3,3.953705,3.41796,5,37,100,0
182,47,60.0,8,3.764415,3.416075,5,37,2000,1
182,34,35.0,2,5.03945,4.724525,5,37,100,0
182,46,60.0,8,3.99669,3.690675,5,37,2000,1
182,42,50.0,7,3.90456,4.05971,5,37,2000,1
182,24,30.0,2,4.123735,3.16013,5,37,100,0
182,45,60.0,2,4.925885,3.58879,5,37,100,0
182,28,35.0,7,3.85283,2.675125,5,37,2000,1
182,22,30.0,6,4.25133,2.679215,5,37,2000,1
182,29,40.0,3,3.98257,2.862525,5,37,100,0
182,41,45.0,1,3.591315,2.3939,5,37,100,0
182,25,25.0,8,4.14998,2.74482,5,37,2000,1
182,29,35.0,6,3.543135,3.03819,5,37,2000,1
182,24,30.0,3,3.814255,2.63517,5,37,100,0
182,40,40.0,3,4.017985,2.81789,5,37,100,0
182,36,35.0,8,3.517335,2.68299,5,37,2000,1
182,40,50.0,6,3.8852,2.58794,5,37,2000,1
182,32,30.0,0,4.77196,2.52464,5,37,100,0
182,29,30.0,1,5.252685,4.31566,5,37,100,0
182,49,60.0,8,3.97695,3.92349,5,37,2000,1
182,39,55.0,7,3.773265,2.62134,5,37,2000,1
182,50,45.0,1,3.814675,2.640565,5,37,100,0
182,26,40.0,1,4.021405,2.54534,5,37,100,0
182,29,40.0,7,4.200535,3.36586,5,37,2000,1
182,35,50.0,8,4.0337,2.62651,5,37,100,0
182,22,30.0,7,4.28275,2.63365,5,37,2000,1
182,49,45.0,4,3.444505,3.51964,5,37,100,0
182,28,40.0,7,3.86112,2.658475,5,37,2000,1
182,23,35.0,3,3.8134,3.25106,5,37,2000,1
182,23,40.0,6,4.63595,4.2572,5,37,100,0
182,52,60.0,7,6.85031,3.32544,5,37,2000,1
182,35,40.0,2,4.453065,3.405055,5,37,100,0
182,45,55.0,7,3.60371,2.62476,5,37,2000,1
182,44,60.0,4,4.856215,4.548935,5,37,100,0
182,55,60.0,6,3.895075,5.091525,6,46,2000,1
182,53,55.0,5,3.82478,2.7509,6,46,100,0
182,46,55.0,4,4.426775,2.63406,6,46,100,0
182,39,45.0,7,3.457215,2.59475,6,46,2000,1
182,48,60.0,7,3.830595,3.655735,6,46,2000,1
182,44,40.0,2,4.18568,2.63,6,46,100,0
182,61,50.0,3,4.21112,2.92212,6,46,100,0
182,37,35.0,6,3.67688,4.325205,6,46,2000,1
182,49,50.0,6,4.018925,4.223285,6,46,2000,1
182,61,60.0,3,4.283295,4.084255,6,46,100,0
182,33,45.0,4,3.94462,3.22565,6,46,100,0
182,55,60.0,7,3.916705,2.88364,6,46,2000,1
182,51,60.0,7,3.779515,2.719725,6,46,2000,1
182,37,55.0,4,3.752485,3.683275,6,46,100,0
182,50,50.0,8,3.89094,2.72705,6,46,2000,1
182,41,45.0,5,5.688245,3.321195,6,46,100,0
182,32,40.0,7,4.01621,3.812375,6,46,2000,1
182,50,45.0,7,3.602165,2.577405,6,46,100,0
182,33,45.0,6,3.348425,3.164765,6,46,2000,1
182,43,50.0,6,4.009275,3.89718,6,46,100,0
182,36,45.0,4,3.348735,2.852155,6,46,100,0
182,51,60.0,8,3.94475,2.984935,6,46,2000,1
182,33,50.0,7,3.76231,2.51218,6,46,2000,1
182,42,55.0,3,3.60326,2.4536,6,46,100,0
182,49,55.0,6,3.419795,3.92924,6,46,2000,1
182,55,60.0,3,4.55917,2.814565,6,46,100,0
182,61,55.0,3,4.51815,2.88297,6,46,100,0
182,55,55.0,6,3.384115,2.63793,6,46,2000,1
182,47,60.0,1,5.490265,2.569125,6,46,100,0
182,51,60.0,6,6.074675,2.978,6,46,2000,1
182,36,45.0,7,4.183885,3.115965,6,46,2000,1
182,61,55.0,3,4.07265,3.83862,6,46,100,0
182,51,55.0,4,3.64258,2.67632,6,46,2000,1
182,40,50.0,4,6.58147,4.31168,6,46,100,0
182,61,60.0,3,3.806505,2.731825,6,46,100,0
182,58,45.0,7,3.31019,3.205685,6,46,2000,1
182,44,50.0,4,4.16035,3.15454,6,46,100,0
182,42,55.0,4,3.5256,2.97367,6,46,2000,1
182,56,45.0,3,3.659715,3.122315,6,46,100,0
182,51,50.0,5,3.95205,2.983525,6,46,2000,1
183,45,30.0,2,7.219,5.3,4,31,100,0
183,36,32.0,7,5.365,4.078,4,31,2000,1
183,27,27.0,3,5.518,3.867,4,31,100,0
183,18,18.0,8,6.539,4.31,4,31,2000,1
183,43,21.0,3,4.327,4.081,4,31,100,0
183,43,32.0,7,3.788,4.641,4,31,2000,1
183,45,34.0,4,4.901,4.381,4,31,100,0
183,40,27.0,6,4.509,20.99,4,31,2000,1
183,40,28.0,4,6.102,3.694,4,31,100,0
183,20,17.0,7,5.775,4.092,4,31,2000,1
183,19,20.0,8,5.037,4.108,4,31,2000,1
183,16,17.0,6,6.341,4.446,4,31,100,0
183,44,32.0,6,4.982,4.828,4,31,2000,1
183,38,21.0,4,6.686,3.366,4,31,100,0
183,40,32.0,5,4.201,9.702,4,31,2000,1
183,43,27.0,4,5.305,3.432,4,31,100,0
183,34,21.0,2,5.843,6.251,4,31,100,0
183,35,23.0,6,7.638,7.029,4,31,2000,1
183,20,18.0,7,5.126,6.877,4,31,2000,1
183,27,16.0,4,5.881,3.141,4,31,100,0
