Subj_idx,Block,Trial,RT_stop,Stimulus,Response,Error,Confidence,RT_confidence,ErrorDirectionJudgment,RT_directionJudgment
26,4,6,7.15319727891156,19,17.0,-2,2,0.148788552265614,-1,0.167743229307234
26,4,7,7.05741496598639,19,18.0,-1,1,0.223354871850461,1,0.397568655665964
26,4,8,6.15328798185941,19,17.0,-2,2,0.308752582408488,1,0.153746553696692
26,4,9,6.90068027210884,19,17.0,-2,2,0.293216945137829,-1,0.368435055948794
26,4,10,7.21560090702948,19,17.0,-2,2,0.16144552687183,-1,0.134566096123308
26,4,11,6.37532879818594,19,16.0,-3,1,0.464203174691647,-1,0.513637230265886
26,4,12,6.86439909297052,19,19.0,0,2,0.129502645228058,1,0.1746158991009
26,4,13,8.22566893424036,19,20.0,1,1,0.59479459002614,1,0.121133818756789
26,4,14,7.05596371882086,19,19.0,0,2,0.293755908031017,1,0.549854294862598
26,4,15,6.8150566893424,19,16.0,-3,2,0.170846350025386,1,0.0159541848115623
26,4,16,7.88172335600907,19,19.0,0,2,0.0963148241862655,-1,0.186277471017092
26,4,17,7.35637188208617,19,20.0,1,2,0.261110153980553,1,0.0550539642572403
26,4,18,6.92390022675737,19,18.0,-1,2,0.186336480081081,1,0.0996137741021812
26,4,19,7.99056689342404,19,18.0,-1,2,0.144924166146666,-1,0.109335300978273
26,4,20,7.54213151927438,19,18.0,-1,2,0.361231475137174,-1,0.187031635083258
26,4,21,8.121179138322,19,23.0,4,2,0.353990059811622,1,0.0807952000759542
26,4,22,7.00807256235828,19,18.0,-1,2,0.319664833135903,-1,0.316623690072447
26,4,23,8.00943310657596,19,19.0,0,2,0.352807572111487,-1,0.688862000126392
26,4,24,7.93251700680272,19,21.0,2,2,0.347747436724603,1,0.0635618520900607
26,4,25,6.4043537414966,19,18.0,-1,2,0.267073121387511,1,0.0760661428794265
26,4,26,7.70321995464853,19,20.0,1,2,0.284205170348287,-1,0.323888349812478
26,4,27,8.41868480725624,19,21.0,2,2,0.247893502935767,1,0.118440218269825
26,4,28,7.09804988662132,19,18.0,-1,2,0.365179166663438,-1,0.64709955919534
26,4,29,7.10385487528345,19,18.0,-1,2,0.282926445826888,-1,0.279960598796606
26,4,30,7.3534693877551,19,18.0,-1,2,0.204237911850214,-1,0.136879920959473
26,4,31,6.83972789115646,19,18.0,-1,2,0.388176231645048,1,0.0907563520595431
26,4,32,6.32163265306122,19,17.0,-2,2,0.264995993115008,-1,0.142885755747557
26,4,33,7.3491156462585,19,20.0,1,2,0.129868866875768,1,0.017525595612824
26,4,34,8.02975056689342,19,19.0,0,2,0.263071205001324,-1,0.343579010106623
26,4,35,6.61043083900227,19,19.0,0,2,0.248198871966451,-1,0.110354793258011
26,4,36,7.02839002267574,19,18.0,-1,2,0.803362926002592,1,0.145270945969969
26,4,37,7.86575963718821,19,19.0,0,1,0.593438834883273,-1,1.54810722591355
26,4,38,7.88027210884354,19,20.0,1,2,0.427445778157562,-1,0.301421815063804
26,4,39,8.6247619047619,19,21.0,2,2,0.262288904283196,1,0.387383209075779
26,4,40,8.38530612244898,19,20.0,1,2,0.162144044879824,-1,0.921559277921915
26,4,41,7.40426303854875,19,18.0,-1,3,1.17844258993864,1,1.24650851124898
26,4,42,7.82512471655329,19,21.0,2,2,0.557153130881488,-1,1.87111446121708
26,4,43,6.54512471655329,19,17.0,-2,2,0.478297497145832,1,0.235176508780569
26,4,44,8.59718820861678,19,19.0,0,1,0.285121768712997,1,0.190883507952094
26,4,45,6.94857142857143,19,18.0,-1,2,0.254576716572046,1,0.126363110728562
26,4,46,6.97759637188209,19,18.0,-1,2,0.233888982329518,-1,0.764766289386898
26,4,47,7.81931972789116,19,19.0,0,2,0.220454623922706,-1,0.372663381043822
26,4,48,7.02984126984127,19,17.0,-2,2,0.216541489120573,-1,0.605538141913712
26,4,49,7.12562358276644,19,19.0,0,2,0.240035889204592,-1,0.285468770656735
26,4,50,6.55673469387755,19,17.0,-2,2,0.354595260694623,-1,0.16062222328037
26,4,51,7.07047619047619,19,17.0,-2,2,0.33746359590441,1,0.0166134140454233
26,4,52,7.54068027210884,19,18.0,-1,2,0.267880192957819,-1,0.370189777109772
26,4,53,8.71473922902494,19,22.0,3,2,0.380138549022377,-1,0.389496810268611
26,4,54,6.87165532879819,19,19.0,0,2,2.04311960889027,-1,1.00798008218408
26,4,55,7.84253968253968,19,19.0,0,2,0.254820515401661,1,0.316148097161204
26,4,56,8.18503401360544,19,22.0,3,1,0.231736654881388,-1,0.311156622134149
26,4,57,9.3881179138322,19,23.0,4,2,0.311982532031834,1,0.154834918212146
26,4,58,8.32145124716553,19,21.0,2,2,0.383059935178608,1,0.223312314134091
26,4,59,8.17487528344671,19,21.0,2,2,0.312909187283367,-1,0.255378270987421
26,4,60,10.3575510204082,19,26.0,7,2,0.236747574992478,1,0.272890926804394
26,4,61,7.76707482993197,19,21.0,2,2,0.331718000117689,1,0.0962724257260561
26,4,62,7.97024943310658,19,20.0,1,2,2.5000636568293,-1,0.16341400006786
26,4,63,7.80045351473923,19,20.0,1,2,0.480090560857207,1,0.488714950159192
26,4,64,9.09931972789116,19,22.0,3,2,0.317234200891107,1,0.0452162409201264
26,4,65,9.13850340136054,19,24.0,5,2,0.32581765204668,-1,0.637795918155462
26,4,66,8.03410430839002,19,19.0,0,2,0.571069392841309,1,0.195496363099664
26,4,67,7.71482993197279,19,21.0,2,2,0.509017907083035,-1,0.660288176033646
26,4,68,7.07482993197279,19,19.0,0,2,3.60405774600804,1,0.663924729917198
26,4,69,7.9934693877551,19,20.0,1,2,0.456624820828438,1,0.250843351241201
26,4,70,7.49424036281179,19,19.0,0,2,0.269400268793106,1,0.103301582857966
26,4,71,9.12108843537415,19,22.0,3,2,0.236015687230974,1,0.0793229080736637
26,4,72,9.88734693877551,19,23.0,4,2,0.253927643876523,1,0.586723399814218
27,3,1,7.5609977324263,19,19.0,0,3,0.339075614698231,-1,0.0261360872536898
27,3,2,8.71909297052154,19,21.0,2,3,0.550435951910913,-1,0.559794967062771
27,3,3,6.33904761904762,19,17.0,-2,3,0.5316566019319,-1,0.0168857420794666
27,3,4,5.80934240362812,19,15.0,-4,2,0.140686955302954,-1,0.0165814966894686
27,3,5,6.179410430839,19,17.0,-2,3,0.535562625154853,-1,0.0169301689602435
27,3,6,5.72807256235828,19,14.0,-5,3,0.741799810901284,-1,0.161389081273228
27,3,7,7.60018140589569,19,18.0,-1,3,0.560050837695599,-1,0.211481743026525
27,3,8,5.8746485260771,19,16.0,-3,3,0.563692899886519,-1,0.128544913139194
27,3,9,6.01977324263039,19,16.0,-3,2,0.634276309981942,-1,0.0160105009563267
27,3,10,5.50312925170068,19,13.0,-6,2,0.496219357009977,1,0.221659390255809
27,3,11,6.09523809523809,19,15.0,-4,2,0.541341824922711,-1,0.311251535080373
27,3,12,5.561179138322,19,14.0,-5,3,0.4986247648485,-1,0.378450540825725
27,3,13,6.89632653061224,19,17.0,-2,3,0.356850578915328,-1,1.00743784708902
27,3,14,7.43619047619048,19,19.0,0,3,0.698395344894379,1,0.389495125040412
27,3,15,5.20852607709751,19,13.0,-6,2,0.300817055627704,-1,0.016757361125201
27,3,16,6.42902494331066,19,17.0,-2,2,0.752410225104541,-1,0.429144850000739
27,3,17,5.69324263038549,19,14.0,-5,3,0.584641377907246,-1,0.0168711310252547
27,3,18,7.29106575963719,19,18.0,-1,3,0.707528784871101,-1,0.0163092981092632
27,3,19,6.55238095238095,19,16.0,-3,3,0.478515198919922,-1,0.0779787232168019
27,3,20,9.89460317460317,19,25.0,6,2,0.309049890842289,-1,0.0192897710949183
27,3,21,6.43773242630385,19,16.0,-3,2,0.336156082805246,-1,0.0698427278548479
27,3,22,8.49414965986394,19,20.0,1,2,0.382794873788953,-1,0.0411931723356247
